OID_,uniqueID,ZONE_CODE,COUNT,AREA,MEDIAN
106,109,109,89.000000000000000,0.000003975020149,0.845319405383688
107,110,110,89.000000000000000,0.000003975020149,0.845319405383688
108,111,111,90.000000000000000,0.000004019683297,0.845319405383688
109,112,112,90.000000000000000,0.000004019683297,0.915269804822044
110,113,113,89.000000000000000,0.000003975020149,0.915269804822044
111,114,114,88.000000000000000,0.000003930357001,0.915269804822044
112,115,115,90.000000000000000,0.000004019683297,0.915269804822044
113,116,116,89.000000000000000,0.000003975020149,0.915269804822044
114,117,117,90.000000000000000,0.000004019683297,0.887691237830320
115,118,118,91.000000000000000,0.000004064346444,0.887691237830320
116,119,119,89.000000000000000,0.000003975020149,0.887691237830320
117,120,120,91.000000000000000,0.000004064346444,0.887691237830320
118,121,121,49.000000000000000,0.000002188494239,0.502434025108891
119,122,122,17.000000000000000,0.000000759273512,0.878504672897196
120,123,123,89.000000000000000,0.000003975020149,0.878504672897196
121,124,124,88.000000000000000,0.000003930357001,0.878504672897196
122,125,125,90.000000000000000,0.000004019683297,0.878504672897196
123,126,126,90.000000000000000,0.000004019683297,0.878504672897196
124,127,127,92.000000000000000,0.000004109009592,0.773967459324155
125,128,128,89.000000000000000,0.000003975020149,0.773967459324155
126,129,129,89.000000000000000,0.000003975020149,0.773967459324155
127,130,130,88.000000000000000,0.000003930357001,0.773967459324155
128,131,131,89.000000000000000,0.000003975020149,0.773967459324155
129,132,132,91.000000000000000,0.000004064346444,0.845319405383688
130,133,133,93.000000000000000,0.000004153672740,0.845319405383688
131,134,134,89.000000000000000,0.000003975020149,0.845319405383688
132,135,135,89.000000000000000,0.000003975020149,0.845319405383688
133,136,136,88.000000000000000,0.000003930357001,0.915269804822044
134,137,137,89.000000000000000,0.000003975020149,0.915269804822044
135,138,138,90.000000000000000,0.000004019683297,0.915269804822044
136,139,139,90.000000000000000,0.000004019683297,0.915269804822044
137,140,140,89.000000000000000,0.000003975020149,0.915269804822044
138,141,141,89.000000000000000,0.000003975020149,0.915269804822044
139,142,142,89.000000000000000,0.000003975020149,0.887691237830320
140,143,143,89.000000000000000,0.000003975020149,0.887691237830320
141,144,144,90.000000000000000,0.000004019683297,0.887691237830320
142,145,145,46.000000000000000,0.000002054504796,0.887691237830320
143,146,146,6.000000000000000,0.000000267978886,0.502434025108891
144,147,147,19.000000000000000,0.000000848599807,0.502434025108891
145,148,148,90.000000000000000,0.000004019683297,0.878504672897196
146,149,149,91.000000000000000,0.000004064346444,0.878504672897196
147,150,150,89.000000000000000,0.000003975020149,0.878504672897196
148,151,151,88.000000000000000,0.000003930357001,0.878504672897196
149,152,152,88.000000000000000,0.000003930357001,0.773967459324155
150,153,153,90.000000000000000,0.000004019683297,0.773967459324155
151,154,154,90.000000000000000,0.000004019683297,0.773967459324155
152,155,155,90.000000000000000,0.000004019683297,0.773967459324155
153,156,156,89.000000000000000,0.000003975020149,0.773967459324155
154,157,157,88.000000000000000,0.000003930357001,0.845319405383688
155,158,158,90.000000000000000,0.000004019683297,0.845319405383688
156,159,159,90.000000000000000,0.000004019683297,0.845319405383688
157,160,160,91.000000000000000,0.000004064346444,0.845319405383688
158,161,161,90.000000000000000,0.000004019683297,0.845319405383688
159,162,162,89.000000000000000,0.000003975020149,0.915269804822044
160,163,163,88.000000000000000,0.000003930357001,0.915269804822044
161,164,164,93.000000000000000,0.000004153672740,0.915269804822044
162,165,165,90.000000000000000,0.000004019683297,0.915269804822044
163,166,166,90.000000000000000,0.000004019683297,0.915269804822044
164,167,167,90.000000000000000,0.000004019683297,0.915269804822044
165,168,168,89.000000000000000,0.000003975020149,0.887691237830320
166,169,169,89.000000000000000,0.000003975020149,0.887691237830320
167,170,170,90.000000000000000,0.000004019683297,0.887691237830320
168,172,172,6.000000000000000,0.000000267978886,0.502434025108891
169,173,173,84.000000000000000,0.000003751704410,0.502434025108891
170,174,174,12.000000000000000,0.000000535957773,0.294354838709677
171,175,175,18.000000000000000,0.000000803936659,0.294354838709677
172,176,176,17.000000000000000,0.000000759273512,0.294354838709677
173,177,177,27.000000000000000,0.000001205904989,0.878504672897196
174,178,178,88.000000000000000,0.000003930357001,0.878504672897196
175,179,179,88.000000000000000,0.000003930357001,0.878504672897196
176,180,180,90.000000000000000,0.000004019683297,0.878504672897196
177,181,181,91.000000000000000,0.000004064346444,0.878504672897196
178,182,182,92.000000000000000,0.000004109009592,0.773967459324155
179,183,183,88.000000000000000,0.000003930357001,0.773967459324155
180,184,184,88.000000000000000,0.000003930357001,0.773967459324155
181,185,185,88.000000000000000,0.000003930357001,0.773967459324155
182,186,186,90.000000000000000,0.000004019683297,0.773967459324155
183,187,187,91.000000000000000,0.000004064346444,0.845319405383688
184,188,188,89.000000000000000,0.000003975020149,0.845319405383688
185,189,189,88.000000000000000,0.000003930357001,0.845319405383688
186,190,190,88.000000000000000,0.000003930357001,0.845319405383688
187,191,191,88.000000000000000,0.000003930357001,0.915269804822044
188,192,192,90.000000000000000,0.000004019683297,0.915269804822044
189,193,193,92.000000000000000,0.000004109009592,0.915269804822044
190,194,194,89.000000000000000,0.000003975020149,0.915269804822044
191,195,195,88.000000000000000,0.000003930357001,0.915269804822044
192,196,196,88.000000000000000,0.000003930357001,0.915269804822044
193,197,197,88.000000000000000,0.000003930357001,0.887691237830320
194,198,198,89.000000000000000,0.000003975020149,0.887691237830320
195,199,199,95.000000000000000,0.000004242999035,0.887691237830320
196,200,200,52.000000000000000,0.000002322483683,0.887691237830320
197,205,205,5.000000000000000,0.000000223315739,0.191751850546352
198,206,206,5.000000000000000,0.000000223315739,0.191751850546352
199,207,207,5.000000000000000,0.000000223315739,0.191751850546352
200,208,208,5.000000000000000,0.000000223315739,0.383771929824561
201,209,209,5.000000000000000,0.000000223315739,0.383771929824561
202,210,210,6.000000000000000,0.000000267978886,0.383771929824561
203,211,211,12.000000000000000,0.000000535957773,0.383771929824561
204,212,212,11.000000000000000,0.000000491294625,0.352031534263190
205,213,213,11.000000000000000,0.000000491294625,0.352031534263190
206,214,214,12.000000000000000,0.000000535957773,0.352031534263190
207,215,215,12.000000000000000,0.000000535957773,0.352031534263190
208,216,216,21.000000000000000,0.000000937926103,0.706815511163337
209,217,217,26.000000000000000,0.000001161241841,0.706815511163337
210,218,218,26.000000000000000,0.000001161241841,0.706815511163337
211,219,219,53.000000000000000,0.000002367146830,0.502434025108891
212,220,220,55.000000000000000,0.000002456473126,0.502434025108891
213,221,221,59.000000000000000,0.000002635125717,0.294354838709677
214,222,222,70.000000000000000,0.000003126420342,0.294354838709677
215,223,223,70.000000000000000,0.000003126420342,0.294354838709677
216,225,225,8.000000000000000,0.000000357305182,0.817764667322189
217,226,226,19.000000000000000,0.000000848599807,0.817764667322189
218,227,227,19.000000000000000,0.000000848599807,0.817764667322189
219,228,228,20.000000000000000,0.000000893262955,0.817764667322189
220,229,229,25.000000000000000,0.000001116578694,0.862725649672684
221,230,230,90.000000000000000,0.000004019683297,0.878504672897196
222,231,231,90.000000000000000,0.000004019683297,0.878504672897196
223,232,232,89.000000000000000,0.000003975020149,0.878504672897196
224,233,233,88.000000000000000,0.000003930357001,0.878504672897196
225,234,234,92.000000000000000,0.000004109009592,0.773967459324155
226,235,235,89.000000000000000,0.000003975020149,0.773967459324155
227,236,236,90.000000000000000,0.000004019683297,0.773967459324155
228,237,237,90.000000000000000,0.000004019683297,0.773967459324155
229,238,238,89.000000000000000,0.000003975020149,0.773967459324155
230,239,239,88.000000000000000,0.000003930357001,0.845319405383688
231,240,240,92.000000000000000,0.000004109009592,0.845319405383688
232,241,241,89.000000000000000,0.000003975020149,0.845319405383688
233,242,242,90.000000000000000,0.000004019683297,0.845319405383688
234,243,243,90.000000000000000,0.000004019683297,0.845319405383688
235,244,244,90.000000000000000,0.000004019683297,0.915269804822044
236,245,245,88.000000000000000,0.000003930357001,0.915269804822044
237,246,246,89.000000000000000,0.000003975020149,0.915269804822044
238,247,247,89.000000000000000,0.000003975020149,0.915269804822044
239,248,248,90.000000000000000,0.000004019683297,0.915269804822044
240,249,249,90.000000000000000,0.000004019683297,0.915269804822044
241,250,250,90.000000000000000,0.000004019683297,0.887691237830320
242,251,251,88.000000000000000,0.000003930357001,0.887691237830320
243,252,252,89.000000000000000,0.000003975020149,0.887691237830320
244,253,253,43.000000000000000,0.000001920515353,0.887691237830320
245,254,254,45.000000000000000,0.000002009841648,0.293600000000000
246,255,255,45.000000000000000,0.000002009841648,0.265709156193896
247,256,256,47.000000000000000,0.000002099167944,0.265709156193896
248,257,257,50.000000000000000,0.000002233157387,0.265709156193896
249,258,258,53.000000000000000,0.000002367146830,0.191751850546352
250,259,259,53.000000000000000,0.000002367146830,0.191751850546352
251,260,260,55.000000000000000,0.000002456473126,0.383771929824561
252,261,261,55.000000000000000,0.000002456473126,0.383771929824561
253,262,262,56.000000000000000,0.000002501136274,0.383771929824561
254,263,263,60.000000000000000,0.000002679788864,0.383771929824561
255,264,264,61.000000000000000,0.000002724452012,0.352031534263190
256,265,265,63.000000000000000,0.000002813778308,0.352031534263190
257,266,266,63.000000000000000,0.000002813778308,0.352031534263190
258,267,267,65.000000000000000,0.000002903104603,0.352031534263190
259,268,268,70.000000000000000,0.000003126420342,0.706815511163337
260,269,269,76.000000000000000,0.000003394399228,0.706815511163337
261,270,270,76.000000000000000,0.000003394399228,0.706815511163337
262,271,271,84.000000000000000,0.000003751704410,0.706815511163337
263,272,272,90.000000000000000,0.000004019683297,0.502434025108891
264,273,273,91.000000000000000,0.000004064346444,0.502434025108891
265,274,274,90.000000000000000,0.000004019683297,0.294354838709677
266,275,275,88.000000000000000,0.000003930357001,0.294354838709677
267,276,276,75.000000000000000,0.000003349736081,0.294354838709677
268,277,277,72.000000000000000,0.000003215746637,0.817764667322189
269,278,278,72.000000000000000,0.000003215746637,0.817764667322189
270,279,279,72.000000000000000,0.000003215746637,0.817764667322189
271,280,280,76.000000000000000,0.000003394399228,0.862725649672684
272,281,281,79.000000000000000,0.000003528388672,0.862725649672684
273,282,282,89.000000000000000,0.000003975020149,0.862725649672684
274,283,283,90.000000000000000,0.000004019683297,0.862725649672684
275,284,284,90.000000000000000,0.000004019683297,0.931618759455371
276,285,285,89.000000000000000,0.000003975020149,0.931618759455371
277,286,286,89.000000000000000,0.000003975020149,0.931618759455371
278,287,287,88.000000000000000,0.000003930357001,0.845319405383688
279,288,288,89.000000000000000,0.000003975020149,0.845319405383688
280,289,289,90.000000000000000,0.000004019683297,0.845319405383688
281,290,290,91.000000000000000,0.000004064346444,0.845319405383688
282,291,291,90.000000000000000,0.000004019683297,0.845319405383688
283,292,292,89.000000000000000,0.000003975020149,0.845319405383688
284,293,293,88.000000000000000,0.000003930357001,0.845319405383688
285,294,294,89.000000000000000,0.000003975020149,0.845319405383688
286,295,295,89.000000000000000,0.000003975020149,0.915269804822044
287,296,296,90.000000000000000,0.000004019683297,0.915269804822044
288,297,297,94.000000000000000,0.000004198335888,0.915269804822044
289,298,298,89.000000000000000,0.000003975020149,0.915269804822044
290,299,299,88.000000000000000,0.000003930357001,0.915269804822044
291,300,300,90.000000000000000,0.000004019683297,0.915269804822044
292,301,301,89.000000000000000,0.000003975020149,0.887691237830320
293,302,302,90.000000000000000,0.000004019683297,0.887691237830320
294,303,303,90.000000000000000,0.000004019683297,0.887691237830320
295,304,304,89.000000000000000,0.000003975020149,0.887691237830320
296,305,305,88.000000000000000,0.000003930357001,0.887691237830320
297,306,306,89.000000000000000,0.000003975020149,0.293600000000000
298,307,307,89.000000000000000,0.000003975020149,0.265709156193896
299,308,308,89.000000000000000,0.000003975020149,0.265709156193896
300,309,309,90.000000000000000,0.000004019683297,0.191751850546352
301,310,310,89.000000000000000,0.000003975020149,0.191751850546352
302,311,311,89.000000000000000,0.000003975020149,0.383771929824561
303,312,312,89.000000000000000,0.000003975020149,0.383771929824561
304,313,313,89.000000000000000,0.000003975020149,0.383771929824561
305,314,314,93.000000000000000,0.000004153672740,0.383771929824561
306,315,315,90.000000000000000,0.000004019683297,0.120932277924362
307,316,316,89.000000000000000,0.000003975020149,0.352031534263190
308,317,317,88.000000000000000,0.000003930357001,0.352031534263190
309,318,318,88.000000000000000,0.000003930357001,0.352031534263190
310,319,319,89.000000000000000,0.000003975020149,0.352031534263190
311,320,320,92.000000000000000,0.000004109009592,0.706815511163337
312,321,321,91.000000000000000,0.000004064346444,0.706815511163337
313,322,322,90.000000000000000,0.000004019683297,0.706815511163337
314,323,323,89.000000000000000,0.000003975020149,0.502434025108891
315,324,324,88.000000000000000,0.000003930357001,0.502434025108891
316,325,325,89.000000000000000,0.000003975020149,0.294354838709677
317,326,326,89.000000000000000,0.000003975020149,0.294354838709677
318,327,327,90.000000000000000,0.000004019683297,0.294354838709677
319,329,329,40.000000000000000,0.000001786525910,0.817764667322189
320,330,330,88.000000000000000,0.000003930357001,0.817764667322189
321,331,331,88.000000000000000,0.000003930357001,0.817764667322189
322,332,332,93.000000000000000,0.000004153672740,0.817764667322189
323,333,333,91.000000000000000,0.000004064346444,0.862725649672684
324,334,334,91.000000000000000,0.000004064346444,0.862725649672684
325,335,335,89.000000000000000,0.000003975020149,0.862725649672684
326,336,336,88.000000000000000,0.000003930357001,0.931618759455371
327,337,337,88.000000000000000,0.000003930357001,0.931618759455371
328,338,338,91.000000000000000,0.000004064346444,0.931618759455371
329,339,339,91.000000000000000,0.000004064346444,0.931618759455371
330,340,340,90.000000000000000,0.000004019683297,0.845319405383688
331,341,341,89.000000000000000,0.000003975020149,0.845319405383688
332,342,342,88.000000000000000,0.000003930357001,0.845319405383688
333,343,343,88.000000000000000,0.000003930357001,0.845319405383688
334,344,344,89.000000000000000,0.000003975020149,0.845319405383688
335,345,345,92.000000000000000,0.000004109009592,0.845319405383688
336,346,346,90.000000000000000,0.000004019683297,0.845319405383688
337,347,347,89.000000000000000,0.000003975020149,0.845319405383688
338,348,348,88.000000000000000,0.000003930357001,0.915269804822044
339,349,349,89.000000000000000,0.000003975020149,0.915269804822044
340,350,350,89.000000000000000,0.000003975020149,0.915269804822044
341,351,351,91.000000000000000,0.000004064346444,0.915269804822044
342,352,352,90.000000000000000,0.000004019683297,0.915269804822044
343,353,353,89.000000000000000,0.000003975020149,0.915269804822044
344,354,354,89.000000000000000,0.000003975020149,0.887691237830320
345,355,355,93.000000000000000,0.000004153672740,0.887691237830320
346,356,356,90.000000000000000,0.000004019683297,0.887691237830320
347,357,357,91.000000000000000,0.000004064346444,0.887691237830320
348,358,358,90.000000000000000,0.000004019683297,0.293600000000000
349,359,359,89.000000000000000,0.000003975020149,0.265709156193896
350,360,360,89.000000000000000,0.000003975020149,0.265709156193896
351,361,361,89.000000000000000,0.000003975020149,0.265709156193896
352,362,362,89.000000000000000,0.000003975020149,0.191751850546352
353,363,363,91.000000000000000,0.000004064346444,0.191751850546352
354,364,364,90.000000000000000,0.000004019683297,0.383771929824561
355,365,365,89.000000000000000,0.000003975020149,0.383771929824561
356,366,366,90.000000000000000,0.000004019683297,0.383771929824561
357,367,367,88.000000000000000,0.000003930357001,0.383771929824561
358,368,368,89.000000000000000,0.000003975020149,0.120932277924362
359,369,369,91.000000000000000,0.000004064346444,0.352031534263190
360,370,370,90.000000000000000,0.000004019683297,0.352031534263190
361,371,371,89.000000000000000,0.000003975020149,0.352031534263190
362,372,372,93.000000000000000,0.000004153672740,0.706815511163337
363,373,373,88.000000000000000,0.000003930357001,0.706815511163337
364,374,374,89.000000000000000,0.000003975020149,0.706815511163337
365,375,375,90.000000000000000,0.000004019683297,0.706815511163337
366,376,376,90.000000000000000,0.000004019683297,0.502434025108891
367,377,377,90.000000000000000,0.000004019683297,0.502434025108891
368,378,378,93.000000000000000,0.000004153672740,0.294354838709677
369,379,379,88.000000000000000,0.000003930357001,0.294354838709677
370,380,380,76.000000000000000,0.000003394399228,0.294354838709677
371,381,381,90.000000000000000,0.000004019683297,0.817764667322189
372,382,382,90.000000000000000,0.000004019683297,0.817764667322189
373,383,383,90.000000000000000,0.000004019683297,0.817764667322189
374,384,384,88.000000000000000,0.000003930357001,0.862725649672684
375,385,385,88.000000000000000,0.000003930357001,0.862725649672684
376,386,386,88.000000000000000,0.000003930357001,0.862725649672684
377,387,387,90.000000000000000,0.000004019683297,0.862725649672684
378,388,388,90.000000000000000,0.000004019683297,0.931618759455371
379,389,389,92.000000000000000,0.000004109009592,0.931618759455371
380,390,390,88.000000000000000,0.000003930357001,0.931618759455371
381,391,391,88.000000000000000,0.000003930357001,0.845319405383688
382,392,392,88.000000000000000,0.000003930357001,0.845319405383688
383,393,393,90.000000000000000,0.000004019683297,0.845319405383688
384,394,394,90.000000000000000,0.000004019683297,0.845319405383688
385,395,395,94.000000000000000,0.000004198335888,0.845319405383688
386,396,396,88.000000000000000,0.000003930357001,0.845319405383688
387,397,397,88.000000000000000,0.000003930357001,0.845319405383688
388,398,398,88.000000000000000,0.000003930357001,0.845319405383688
389,399,399,90.000000000000000,0.000004019683297,0.845319405383688
390,400,400,91.000000000000000,0.000004064346444,0.915269804822044
391,401,401,90.000000000000000,0.000004019683297,0.915269804822044
392,402,402,88.000000000000000,0.000003930357001,0.915269804822044
393,403,403,88.000000000000000,0.000003930357001,0.915269804822044
394,404,404,88.000000000000000,0.000003930357001,0.915269804822044
395,405,405,89.000000000000000,0.000003975020149,0.887691237830320
396,406,406,90.000000000000000,0.000004019683297,0.887691237830320
397,407,407,90.000000000000000,0.000004019683297,0.887691237830320
398,408,408,88.000000000000000,0.000003930357001,0.887691237830320
399,409,409,88.000000000000000,0.000003930357001,0.887691237830320
400,410,410,89.000000000000000,0.000003975020149,0.293600000000000
401,411,411,89.000000000000000,0.000003975020149,0.265709156193896
402,412,412,94.000000000000000,0.000004198335888,0.265709156193896
403,413,413,90.000000000000000,0.000004019683297,0.191751850546352
404,414,414,88.000000000000000,0.000003930357001,0.191751850546352
405,415,415,88.000000000000000,0.000003930357001,0.383771929824561
406,416,416,88.000000000000000,0.000003930357001,0.383771929824561
407,417,417,89.000000000000000,0.000003975020149,0.383771929824561
408,418,418,91.000000000000000,0.000004064346444,0.383771929824561
409,419,419,91.000000000000000,0.000004064346444,0.120932277924362
410,420,420,88.000000000000000,0.000003930357001,0.352031534263190
411,421,421,89.000000000000000,0.000003975020149,0.352031534263190
412,422,422,88.000000000000000,0.000003930357001,0.352031534263190
413,423,423,89.000000000000000,0.000003975020149,0.352031534263190
414,424,424,91.000000000000000,0.000004064346444,0.706815511163337
415,425,425,90.000000000000000,0.000004019683297,0.706815511163337
416,426,426,88.000000000000000,0.000003930357001,0.706815511163337
417,427,427,88.000000000000000,0.000003930357001,0.502434025108891
418,428,428,88.000000000000000,0.000003930357001,0.502434025108891
419,429,429,94.000000000000000,0.000004198335888,0.294354838709677
420,430,430,91.000000000000000,0.000004064346444,0.294354838709677
421,431,431,91.000000000000000,0.000004064346444,0.294354838709677
422,433,433,40.000000000000000,0.000001786525910,0.817764667322189
423,434,434,89.000000000000000,0.000003975020149,0.817764667322189
424,435,435,89.000000000000000,0.000003975020149,0.817764667322189
425,436,436,90.000000000000000,0.000004019683297,0.817764667322189
426,437,437,90.000000000000000,0.000004019683297,0.862725649672684
427,438,438,90.000000000000000,0.000004019683297,0.862725649672684
428,439,439,88.000000000000000,0.000003930357001,0.862725649672684
429,440,440,89.000000000000000,0.000003975020149,0.931618759455371
430,441,441,89.000000000000000,0.000003975020149,0.931618759455371
431,442,442,90.000000000000000,0.000004019683297,0.931618759455371
432,443,443,90.000000000000000,0.000004019683297,0.931618759455371
433,444,444,90.000000000000000,0.000004019683297,0.845319405383688
434,445,445,88.000000000000000,0.000003930357001,0.845319405383688
435,446,446,89.000000000000000,0.000003975020149,0.845319405383688
436,447,447,91.000000000000000,0.000004064346444,0.845319405383688
437,448,448,89.000000000000000,0.000003975020149,0.845319405383688
438,449,449,90.000000000000000,0.000004019683297,0.845319405383688
439,450,450,90.000000000000000,0.000004019683297,0.845319405383688
440,451,451,89.000000000000000,0.000003975020149,0.845319405383688
441,452,452,89.000000000000000,0.000003975020149,0.915269804822044
442,453,453,93.000000000000000,0.000004153672740,0.915269804822044
443,454,454,89.000000000000000,0.000003975020149,0.915269804822044
444,455,455,90.000000000000000,0.000004019683297,0.915269804822044
445,456,456,90.000000000000000,0.000004019683297,0.915269804822044
446,457,457,89.000000000000000,0.000003975020149,0.915269804822044
447,458,458,89.000000000000000,0.000003975020149,0.887691237830320
448,459,459,89.000000000000000,0.000003975020149,0.887691237830320
449,460,460,89.000000000000000,0.000003975020149,0.887691237830320
450,461,461,90.000000000000000,0.000004019683297,0.887691237830320
451,462,462,90.000000000000000,0.000004019683297,0.293600000000000
452,463,463,89.000000000000000,0.000003975020149,0.265709156193896
453,464,464,91.000000000000000,0.000004064346444,0.265709156193896
454,465,465,89.000000000000000,0.000003975020149,0.265709156193896
455,466,466,89.000000000000000,0.000003975020149,0.191751850546352
456,467,467,90.000000000000000,0.000004019683297,0.191751850546352
457,468,468,90.000000000000000,0.000004019683297,0.383771929824561
458,469,469,89.000000000000000,0.000003975020149,0.383771929824561
459,470,470,94.000000000000000,0.000004198335888,0.383771929824561
460,471,471,88.000000000000000,0.000003930357001,0.120932277924362
461,472,472,89.000000000000000,0.000003975020149,0.120932277924362
462,473,473,90.000000000000000,0.000004019683297,0.352031534263190
463,474,474,90.000000000000000,0.000004019683297,0.352031534263190
